Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675372318.322112,0,76318,0,GPS1_frame,62.3765999999996,22.657000000000153,19.4,1.3,585709.1775254338,6917233.113694067,21.0:11.0,34,V
1675372319.3376768,0,76319,0,GPS1_frame,62.3761999999997,22.65729999999985,19.1,1.3,585725.8348260834,6917188.959183064,21.0:11.0,34,V
1675372320.3371112,0,76320,0,GPS1_frame,62.3764000000001,22.657199999999648,19.4,1.3,585720.0920066112,6917211.102713409,21.0:12.0,34,V
1675372321.3199384,0,76321,0,GPS1_frame,62.37700000000041,22.65679999999975,19.3,1.3,585697.6922936769,6917277.400821411,21.0:12.0,34,V
1675372322.3420568,0,76322,0,GPS1_frame,62.377700000000004,22.65610000000015,19.1,1.3,585659.4933961241,6917354.439660333,21.0:12.0,34,V
1675372323.3374708,0,76323,0,GPS1_frame,62.3784999999998,22.655499999999847,19.1,1.3,585626.1823650746,6917442.749417766,21.0:12.0,34,V
1675372324.3206308,0,76324,0,GPS1_frame,62.379399999999805,22.65480000000025,18.8,1.3,585587.4165931535,6917542.065194347,21.0:12.0,34,V
1675372325.3208754,0,76325,0,GPS1_frame,62.37989999999991,22.65430000000015,18.4,1.3,585560.1352401421,6917597.093780744,21.0:12.0,34,V
1675372326.3218098,0,76326,0,GPS1_frame,62.38100000000031,22.65350000000035,17.7,1.3,585515.632190273,6917718.55419227,21.0:12.0,34,V
1675372327.3206444,0,76327,0,GPS1_frame,62.38159999999971,22.653000000000247,17.5,1.3,585488.0685040297,6917784.72143153,21.0:12.0,34,V
1675372328.3238382,0,76328,0,GPS1_frame,62.38270000000011,22.652799999999843,18.2,1.3,585474.5943076897,6917906.975847544,21.0:12.0,34,V
1675372329.318599,0,76329,0,GPS1_frame,62.38349999999991,22.65310000000045,17.9,1.3,585487.8277835493,6917996.477096994,21.0:12.0,34,V
1675372330.321789,0,76330,0,GPS1_frame,62.38429999999971,22.653000000000247,17.9,1.3,585480.3787803387,6918085.449505278,21.0:12.0,34,V
1675372331.336293,0,76331,0,GPS1_frame,62.38519999999971,22.652900000000045,17.9,1.3,585472.6452426377,6918185.5600165455,21.0:12.0,34,V
1675372332.332899,0,76332,0,GPS1_frame,62.38590000000022,22.652900000000045,17.6,1.3,585470.6516831716,6918263.526583396,21.0:12.0,34,V
